Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,LastCURequestDate,LastCUUpdateDate,EmailBouncedReason,EmailBouncedDate,IsEmailBounced,Jigsaw,JigsawContactId,IsPriorityRecord,ContactSource,TitleType,DepartmentGroup,BuyerAttributes,ccrz__CompanyName__c,ccrz__CompanyType__c,ccrz__DataId__c,ccrz__IsPortalUser__c,ccrz__SelfRegistered__c,Product_Areas__c
ee3f518c-f27e-4f58-8bba-04f1f87ca619,2182431b-7cbf-4d9d-87b9-169fc129c224,Torrance,Romy,#N/A,#N/A,Lafayette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0526 Hauk Plaza,#N/A,IN,47905,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
634410ba-c9e7-418f-be8a-9d89541e7ecf,d76c61e6-6647-4252-942f-1e9ad16b1557,Jasper,Susanna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
765ebdfe-8087-4566-af9c-02e40fa13cd0,366f30ac-06fa-4d07-bd6a-526f628d72f9,Field,Jeniffer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(269) 958-7479,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,1978-02-24,"Mark T. Bertolini is Chairman and Chief Executive Officer of Aetna, a Fortune 50 diversified health care benefits company with over $60 billion in 2015 revenue. Aetna serves an estimated 46.5 million people with information and resources to help them make better informed decisions about their health care and has operations in North America, Asia, Europe and the Middle East. Mr. Bertolini assumed the role of CEO on November 29, 2010 and of Chairman on April 8, 2011.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
334f51c1-46d6-4e79-9a44-4ffd06a6e21d,484d572f-f176-4951-8005-44fc815f8edf,Archy,Noemi,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(402)952-5053,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
a0ceac46-22c6-469e-90a2-86e48c66b15c,821fe8c7-12dc-44e2-86e9-f621f3088d0b,Reuben,Lina,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(312)659-4515,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
fd4a8780-c12a-4908-bbb0-690375a195e8,1f0ebca3-5492-47f2-a61e-8a8f0bf1ee82,Sterling,Louisa,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,078 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
16a33a21-8880-424f-8d1a-749d3331f0f6,d731c096-ead3-472a-a729-b3b396f91530,Osborn,Aigneis,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,81 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
7dc6233d-d2b3-4de4-a548-892e42c6930e,51b706db-46cb-4f9e-88c2-0ff80ad8062f,Sawyere,Dorita,#N/A,3/33 Elphin Gr,Hawthorn,VIC,3122,Australia,#N/A,#N/A,#N/A,3/33 Elphin Gr,Hawthorn,VIC,3122,Australia,#N/A,#N/A,#N/A,(03) 7532 7153,(03) 7532 7153,0411 877 438,#N/A,#N/A,(03) 7532 7153,jjoannow@prodly.co.invalid,Sales Executive,Sales,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
21fc55c1-9ba4-44ee-b269-dd4f56b4de87,838737cb-ca38-4df7-892f-df722e0f1e7b,Cletis,Adelind,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
7bbe81be-e27e-42ec-8455-9823bebc125d,eb8cb615-f1be-41cb-8293-0a1b08473ad4,Darb,Milena,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(402)952-5051,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
f79565ea-1d83-46cc-b943-56b21ddbfe08,d76c61e6-6647-4252-942f-1e9ad16b1557,Quent,Pennie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,070 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
3e2caaca-f374-449e-90f0-80c528d5e076,4a0f32f7-4233-45a1-94bd-75faf566aa17,Port,Hermia,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4070,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
ae220460-bad3-4063-a385-388ae9fdf5f3,01d60599-0870-4bce-a802-e1079d380e84,Winfred,Goldina,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(670) 157-3760,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,1977-01-24,"Greg Garland is chairman and CEO of Phillips 66, a diversified energy manufacturing and logistics company. A chemical engineer, Garland has more than 30 years of industry experience in technical and executive leadership positions within the oil and natural gas and chemicals industries.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
f7750c59-636d-4c6d-960a-eecec810a899,aea1a190-3b67-4e0a-bcf5-dce0be26dc43,Georas,Kary,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3968,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1586088e-36ae-41a2-a1b9-64b87c3e7c99,194a8c6e-181d-40bb-84ff-36775a792b3d,Louie,Tobe,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(992) 260-4932,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"Chairman, President and Chief Executive Office",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
996a72cc-cabb-4a81-bfe7-8dd99840b4a5,03c053f9-45b4-400d-8be8-da8367de09a8,Kristofer,Livvy,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3916,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
f0265283-b413-4b94-8e72-a281126f8551,39ca738a-3930-4a69-a083-9baebe0bd47e,Teodorico,Odele,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3933,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c1ecafb0-c926-4d68-9ba3-deb6d02d3cc8,37afb168-f0e8-423a-a651-bf9649ca6220,Garold,Cymbre,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(319)461-4463,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
7d4b0ba7-1264-4ae6-a656-3475bab05635,83dc89fc-8868-49a6-8638-db4d191b4c50,Wilton,Janessa,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,79 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cf6b844c-69c0-43c4-98ad-7682029632b9,4b80d5c3-49f6-48da-83f2-8ba3d7b52d80,Elmore,Elvira,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0109,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
9c99ba5b-3e7b-4b4b-9315-57067b8fe0fc,4adaaf8f-2211-4fde-a9f3-90aa2beda6b2,Stan,Robbie,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3959,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
8f48abba-4001-4941-91a8-611ff648c3a3,1c9016e4-816b-4e62-a1b0-c1f5c8fa1188,Graehme,Elita,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1265 Lombardi Avenue,Green Bay,WI,54304,USA,#N/A,#N/A,#N/A,(119) 165-0834,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,EVP and General Counsel,#N/A,#N/A,#N/A,#N/A,"Previously, Donofrio was vice president, secretary and general counsel of Mars, Incorporated. Prior to Mars, Donofrio held the general counsel and secretary role at the Shaw Group, Inc. and Visteon Inc.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
608b8b26-12be-47eb-a8ef-006c7cf1ba56,bae55ba3-ea80-48c6-b152-4ea7f82bfd53,Farly,Ingeborg,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0383 7228120,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"Vice President, IT",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d1ba58b7-c643-4c0e-8431-5e05427a2e86,2a22faa3-d4ca-4f26-9f87-5bc6f4d5603a,Sid,Florance,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3953,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
d0b60cde-b16c-40d7-9365-62b554653686,ad4efe8f-969d-45a6-8367-92d37737206b,Dav,Bridget,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,077 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
abee66a2-e08a-4223-b328-aa8c3563d332,78c2ed00-4bd4-4843-8916-53c1b65e17b8,Galen,Sal,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3998,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5d4112a3-7a8c-4ed1-ab92-14879671d240,665a4387-ede2-4ce4-a726-000ff3d2d922,Delaney,Jaclyn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
91ec21cc-06fe-4ba7-9d8e-e46f7a2e5a86,03c053f9-45b4-400d-8be8-da8367de09a8,Neall,Maurine,#N/A,390 Harris Street,Sydney,NSW,2007,Australia,#N/A,#N/A,#N/A,390 Harris Street,Sydney,NSW,2007,Australia,#N/A,#N/A,#N/A,(02) 7053 8872,(02) 7053 8872,0411 779 548,#N/A,#N/A,(02) 7053 8872,jjoannow@prodly.co.invalid,Owner,CEO,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
75077b23-3353-4763-bf27-f8e0a33b8253,cb72bdda-b101-4835-9161-3bf06bf82742,Vick,Arluene,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(188) 998-6561,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"CEO, President",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1b2922bf-39b3-42a2-83d9-f186b41044df,710c9f92-3efe-4fc6-86b7-3878e44ac4a0,Bartlett,Janey,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(703) 436-5541,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,"Senior Vice President, Customer Service Delivery",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
9df65994-1d82-48b3-ad25-24bbf0913d98,4157c4c6-359f-4857-a192-02e23ac60ba1,Otho,Pru,#N/A,#N/A,Danbury,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5898 Superior Street,#N/A,CT,6816,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
6bc7739d-3ac7-4cf9-90e1-1c501c550773,186db819-ed86-469b-a20e-2ec477c643d2,Smith,Drusie,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 6382 7548,(03) 6382 7548,0428 509 465,#N/A,#N/A,(03) 6382 7548,jjoannow@prodly.co.invalid,"EVP, Business Development",Business Development,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
fc44feb1-0542-453b-96b6-46acff62428f,67426f85-bf8c-4abf-b75e-2c60defdf66c,Garrick,Mellicent,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4014,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
58296ae2-e627-4b04-aae5-2efa9ab01b65,9e1650cb-2855-4a0d-a897-d0fc6f5cb30a,Christian,Carlin,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100 Alfred Lerner Way,Cleveland,OH,44114,USA,#N/A,#N/A,#N/A,(189) 239-7731,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,"Dion Weisler is the President and CEO of HP Inc., a global leader in innovative personal computing devices, printers, 3D printing, and related services and solutions. A Fortune 100 company with operations in more than 170 countries, HP Inc. is focused on creating technology that makes life better for everyone, everywhere, while championing diversity, sustainability, and corporate responsibility in every community where it does business.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
9aa59676-c1d9-49e2-b91c-ae5b469a088d,d8b37903-170a-46f1-a891-24eb1dafc178,Madison,Hannis,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(107) 453-3705,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,VP and General Counsel,#N/A,#N/A,#N/A,#N/A,"R. Hewitt Pate, 55, is vice president and general counsel for Chevron Corporation, a position he has held since 2009. As Chevron's chief legal officer, Pate directs the company’s worldwide legal affairs and serves on the company’s Executive Committee.",false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
20eb1cc6-0a72-461e-99a3-9fbcb2bcbb4d,d023f5b9-1c83-466d-b922-630f7ec2dceb,Waylin,Aleece,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3995,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
104e9d84-3294-4776-aa78-ac12c492f9c7,a0f757d5-43be-4aa2-955d-23e04ae22f35,Tedd,Maris,#N/A,50 Kerra Way,Docklands,VIC,3008,Australia,#N/A,#N/A,#N/A,50 Kerra Way,Docklands,VIC,3008,Australia,#N/A,#N/A,#N/A,(03) 7800 6035,(03) 7800 6035,0415 794 494,#N/A,#N/A,(03) 7800 6035,jjoannow@prodly.co.invalid,Senior VP of Strategy,Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
db590221-4e3c-4c74-8e9e-a21eaa262f00,79885fd4-1421-42ea-a120-91ac20fcb953,Thedric,Margie,#N/A,10 Wingfield St,Annerley,QLD,4103,Australia,#N/A,#N/A,#N/A,10 Wingfield St,Annerley,QLD,4103,Australia,#N/A,#N/A,#N/A,(07) 6810 8117,(07) 6810 8117,0418 861 707,#N/A,#N/A,(07) 6810 8117,jjoannow@prodly.co.invalid,Owner,CEO,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
606c37ec-bb51-4266-8314-69130ea25381,f0f01eb2-48d1-4867-a224-ac73e887e68e,Tremaine,Flory,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(614)472-2797,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
a939cb35-70c9-41df-9075-62dda91533f7,7d260df7-02d6-4d22-8aef-ba7349f852ae,Albrecht,Aleta,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 7477 8930,(03) 7477 8930,0410 422 237,#N/A,#N/A,(03) 7477 8930,jjoannow@prodly.co.invalid,CFO,Finance,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
07e26fab-25df-466d-8943-aa1828d475d3,3ece893c-ab24-42eb-a466-e7fc2e4faee5,Ban,Janene,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(589) 505-2861,#N/A,#N/A,#N/A,#N/A,#N/A,jjoannow@prodly.co.invalid,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
